cet_score,jee_score,caste,annual_income,EWS,TFWS,branch,admission_taken,fee_type,target
53,72,OBC,656357,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
82,90,SC,968173,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
50,71,ST,520547,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
68,48,OPEN,942329,1,0,None,NotAdmitted,None,None_NotAdmitted_None
80,59,OBC,245006,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
65,79,ST,503311,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
63,81,SC,584710,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
97,45,OPEN,988976,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
54,47,ST,642994,0,1,None,NotAdmitted,None,None_NotAdmitted_None
90,91,OPEN,274588,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
75,68,ST,727890,0,0,INFT,Admitted,ST,INFT_Admitted_ST
77,71,OPEN,590224,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
51,84,OBC,396773,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
99,80,ST,540126,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
55,78,OPEN,581756,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
58,73,OPEN,224746,0,1,BIOM,Admitted,TFWS,BIOM_Admitted_TFWS
82,68,OPEN,644719,1,1,EXTC,Admitted,TFWS,EXTC_Admitted_TFWS
90,68,ST,287805,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
74,86,SC,664376,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
97,48,SC,799495,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
62,47,OBC,531231,0,0,BIOM,Admitted,OBC,BIOM_Admitted_OBC
58,78,SC,855398,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
62,93,OPEN,655673,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
80,67,OPEN,432343,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
90,97,SC,400821,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
60,100,OPEN,218104,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
53,96,OPEN,112818,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
83,67,OPEN,581438,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
87,89,OPEN,425145,1,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
95,49,ST,255049,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
53,75,OPEN,674120,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
87,97,SC,927363,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
68,85,OPEN,708278,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
55,98,OPEN,309966,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
83,50,OPEN,172204,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
67,81,SC,145784,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
62,54,OBC,992737,0,0,BIOM,Admitted,OBC,BIOM_Admitted_OBC
90,84,ST,109921,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
72,51,OBC,921391,0,0,EXCS,Admitted,OBC,EXCS_Admitted_OBC
68,83,OBC,918760,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
94,82,OBC,355564,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
60,65,ST,713794,0,1,INFT,Admitted,ST,INFT_Admitted_ST
50,64,SC,174408,0,1,EXCS,Admitted,SC,EXCS_Admitted_SC
73,47,OPEN,748140,0,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
56,95,OBC,840126,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
74,66,OBC,650996,0,0,INFT,Admitted,OBC,INFT_Admitted_OBC
70,91,SC,643135,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
64,48,OPEN,680277,0,0,None,NotAdmitted,None,None_NotAdmitted_None
50,72,ST,104922,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
61,56,ST,563144,0,0,EXTC,Admitted,ST,EXTC_Admitted_ST
56,82,OPEN,152335,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
64,95,ST,905983,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
70,80,OPEN,250453,1,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
68,91,OPEN,999751,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
78,85,OPEN,417817,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
74,49,OPEN,987963,1,0,None,NotAdmitted,None,None_NotAdmitted_None
82,57,SC,122948,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
98,67,OPEN,716552,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
81,94,OPEN,159072,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
98,74,OPEN,429704,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
84,81,OPEN,837609,0,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
93,69,OPEN,757846,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
87,92,OBC,166691,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
75,71,OPEN,765442,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
60,95,ST,989213,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
84,58,SC,446249,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
57,92,OPEN,107086,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
95,91,ST,489962,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
63,98,OPEN,692141,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
59,80,OPEN,464069,0,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
51,83,OPEN,432171,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
95,60,OPEN,378060,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
58,100,OBC,901680,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
52,66,SC,910658,0,0,INFT,Admitted,SC,INFT_Admitted_SC
70,65,OPEN,863210,1,0,None,NotAdmitted,None,None_NotAdmitted_None
75,98,SC,672668,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
57,65,OPEN,894280,1,0,None,NotAdmitted,None,None_NotAdmitted_None
97,52,SC,638562,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
51,93,OPEN,416689,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
55,60,OPEN,884403,1,0,None,NotAdmitted,None,None_NotAdmitted_None
77,99,OPEN,196494,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
78,75,OPEN,215981,0,1,EXTC,Admitted,TFWS,EXTC_Admitted_TFWS
75,86,OBC,266305,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
74,54,SC,116304,0,0,EXCS,Admitted,SC,EXCS_Admitted_SC
61,76,OPEN,373438,0,1,EXTC,Admitted,TFWS,EXTC_Admitted_TFWS
54,78,SC,388569,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
83,53,OBC,824071,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
97,61,ST,210777,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
86,55,OPEN,502641,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
64,76,OPEN,715837,0,0,EXTC,Admitted,Normal,EXTC_Admitted_Normal
93,54,ST,717752,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
85,66,OBC,731036,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
64,61,OPEN,566962,0,0,None,NotAdmitted,None,None_NotAdmitted_None
92,48,OPEN,954727,0,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
97,92,OPEN,902523,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
72,96,OBC,354174,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
55,91,SC,755362,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
95,69,OPEN,353890,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
99,65,OBC,674699,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
93,81,OBC,534174,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
92,82,OBC,358901,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
94,93,OBC,195696,0,1,CMPN,Admitted,OBC,CMPN_Admitted_OBC
70,45,SC,776067,0,0,EXCS,Admitted,SC,EXCS_Admitted_SC
72,69,OPEN,770608,1,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
92,95,ST,695597,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
65,80,OPEN,833682,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
96,61,OPEN,770397,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
64,85,OPEN,167421,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
74,68,OPEN,336436,1,0,None,NotAdmitted,None,None_NotAdmitted_None
85,46,OPEN,575083,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
60,84,OPEN,402756,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
100,59,SC,581247,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
64,76,OPEN,637738,1,1,EXTC,Admitted,TFWS,EXTC_Admitted_TFWS
53,83,SC,109491,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
70,50,OPEN,217026,1,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
62,45,ST,174804,0,0,BIOM,Admitted,ST,BIOM_Admitted_ST
71,91,SC,611662,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
68,67,OPEN,979725,1,0,None,NotAdmitted,None,None_NotAdmitted_None
83,83,SC,743786,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
63,61,OBC,862803,0,0,EXCS,Admitted,OBC,EXCS_Admitted_OBC
53,78,SC,991907,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
97,85,OBC,914746,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
95,73,OBC,938315,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
76,53,SC,587335,0,0,INFT,Admitted,SC,INFT_Admitted_SC
78,57,OPEN,449230,0,0,BIOM,Admitted,Normal,BIOM_Admitted_Normal
96,50,OPEN,820989,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
77,50,SC,463435,0,0,INFT,Admitted,SC,INFT_Admitted_SC
84,64,OPEN,342223,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
57,96,OPEN,634255,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
65,97,OPEN,312826,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
91,47,OPEN,405364,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
85,61,ST,829523,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
79,93,OPEN,794779,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
67,56,OPEN,418275,1,0,None,NotAdmitted,None,None_NotAdmitted_None
51,92,OBC,581930,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
98,91,SC,128876,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
62,89,OPEN,843804,1,0,INFT,Admitted,EWS,INFT_Admitted_EWS
53,99,OPEN,987880,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
75,45,ST,775331,0,0,INFT,Admitted,ST,INFT_Admitted_ST
74,61,OBC,329192,0,0,EXCS,Admitted,OBC,EXCS_Admitted_OBC
79,47,OPEN,411372,1,0,BIOM,Admitted,EWS,BIOM_Admitted_EWS
60,70,OPEN,354767,1,1,BIOM,Admitted,TFWS,BIOM_Admitted_TFWS
56,59,OPEN,960927,0,0,None,NotAdmitted,None,None_NotAdmitted_None
80,80,OPEN,352313,1,1,EXCS,Admitted,TFWS,EXCS_Admitted_TFWS
93,76,OPEN,128261,0,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
59,76,ST,206601,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
88,48,OPEN,161260,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
62,62,SC,598214,0,0,EXCS,Admitted,SC,EXCS_Admitted_SC
80,93,OPEN,574587,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
56,63,SC,496562,0,0,EXCS,Admitted,SC,EXCS_Admitted_SC
98,87,SC,589170,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
91,96,OPEN,680464,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
91,79,OBC,414444,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
85,84,OPEN,242412,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
69,58,ST,617561,0,0,EXTC,Admitted,ST,EXTC_Admitted_ST
53,77,ST,919444,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
56,58,OPEN,790753,0,0,None,NotAdmitted,None,None_NotAdmitted_None
50,78,OPEN,726441,1,0,EXTC,Admitted,EWS,EXTC_Admitted_EWS
93,99,OPEN,568349,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
94,48,SC,959705,0,1,CMPN,Admitted,SC,CMPN_Admitted_SC
91,68,OPEN,998760,0,1,INFT,Admitted,TFWS,INFT_Admitted_TFWS
96,73,OPEN,996736,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
62,63,OPEN,468781,0,0,None,NotAdmitted,None,None_NotAdmitted_None
71,50,OPEN,772636,0,0,None,NotAdmitted,None,None_NotAdmitted_None
70,77,SC,416783,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
71,93,OPEN,484083,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
77,84,OBC,631598,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
58,63,OPEN,790527,0,1,CMPN,PartiallyAdmitted,TFWS,CMPN_PartiallyAdmitted_TFWS
75,97,OPEN,465088,0,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
58,45,OBC,578096,0,0,None,NotAdmitted,None,None_NotAdmitted_None
64,49,ST,765751,0,0,BIOM,Admitted,ST,BIOM_Admitted_ST
59,71,SC,222013,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
73,60,OPEN,281693,1,0,None,NotAdmitted,None,None_NotAdmitted_None
91,50,OPEN,766252,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
57,84,ST,963165,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
73,57,OPEN,833946,0,0,None,NotAdmitted,None,None_NotAdmitted_None
65,92,OPEN,538895,1,1,CMPN,Admitted,TFWS,CMPN_Admitted_TFWS
98,79,ST,272687,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
75,63,SC,278625,0,1,INFT,Admitted,SC,INFT_Admitted_SC
76,56,ST,209264,0,1,INFT,Admitted,ST,INFT_Admitted_ST
86,60,ST,703359,0,1,CMPN,Admitted,ST,CMPN_Admitted_ST
53,87,ST,796362,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
99,54,OPEN,484755,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
73,69,OPEN,170658,1,0,None,NotAdmitted,None,None_NotAdmitted_None
68,64,OBC,634140,0,0,EXCS,Admitted,OBC,EXCS_Admitted_OBC
85,75,OBC,367531,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
88,48,OPEN,489715,0,0,EXCS,Admitted,Normal,EXCS_Admitted_Normal
59,88,OPEN,983727,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
74,67,OPEN,754669,0,0,None,NotAdmitted,None,None_NotAdmitted_None
67,46,OBC,402138,0,1,EXTC,Admitted,OBC,EXTC_Admitted_OBC
68,100,OPEN,334484,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
85,66,OPEN,479056,1,0,EXCS,Admitted,EWS,EXCS_Admitted_EWS
59,95,OBC,526941,0,0,CMPN,Admitted,OBC,CMPN_Admitted_OBC
82,81,SC,828042,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
99,52,OPEN,755920,1,0,CMPN,Admitted,EWS,CMPN_Admitted_EWS
54,51,OBC,486354,0,0,BIOM,Admitted,OBC,BIOM_Admitted_OBC
96,58,SC,942997,0,0,CMPN,Admitted,SC,CMPN_Admitted_SC
98,100,OPEN,363456,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
84,99,OPEN,488026,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
93,47,OPEN,187566,0,0,INFT,Admitted,Normal,INFT_Admitted_Normal
83,94,OPEN,383473,0,0,CMPN,Admitted,Normal,CMPN_Admitted_Normal
82,60,ST,334750,0,0,CMPN,Admitted,ST,CMPN_Admitted_ST
